Module, Date, Time (PDT), Vin (V), Iin (A), Vout (V), Iout (A), Power (W)
M461101053AJ8, 2015-6-15, 17:43:00, 30.046875, 0.346924, 14.625000, 0.624512, 9.133484
M461101194AJ0, 2015-6-15, 17:43:00, 31.875000, 0.447021, 21.109375, 0.614258, 12.966599
M431101029AJ2, 2015-6-15, 17:43:00, 30.468750, 0.412109, 13.250000, 0.844727, 11.192627
M461101120AJF, 2015-6-15, 17:43:00, 36.875000, 0.563477, 22.640625, 0.853027, 19.313072
M421101006AJB, 2015-6-15, 17:43:00, 24.937500, 1.504883, 5.148438, 6.617188, 34.068176
M431101063AJA, 2015-6-15, 17:43:00, 31.109375, 6.324219, 31.015625, 6.238281, 193.484192
M461101053AJ8, 2015-6-15, 17:44:00, 30.062500, 0.345215, 14.757812, 0.616211, 9.093925
M461101194AJ0, 2015-6-15, 17:44:00, 31.750000, 0.445557, 21.250000, 0.605957, 12.876587
M431101029AJ2, 2015-6-15, 17:44:00, 30.484375, 0.409180, 13.343750, 0.833008, 11.115448
M461101120AJF, 2015-6-15, 17:44:00, 36.750000, 0.560547, 22.843750, 0.839355, 19.174026
M421101006AJB, 2015-6-15, 17:44:00, 25.000000, 1.237305, 4.378906, 6.312500, 27.641846
M431101063AJA, 2015-6-15, 17:44:00, 32.125000, 5.996094, 32.031250, 5.917969, 189.559937
M461101053AJ8, 2015-6-15, 17:45:00, 30.031250, 0.343506, 14.148438, 0.637207, 9.015484
M461101194AJ0, 2015-6-15, 17:45:00, 31.718750, 0.441895, 20.296875, 0.627441, 12.735100
M431101029AJ2, 2015-6-15, 17:45:00, 30.421875, 0.406494, 12.820312, 0.858398, 11.004936
M461101120AJF, 2015-6-15, 17:45:00, 36.687500, 0.558105, 21.796875, 0.872559, 19.019051
M421101006AJB, 2015-6-15, 17:45:00, 25.109375, 1.012695, 3.380859, 6.550781, 22.147270
M431101063AJA, 2015-6-15, 17:45:00, 31.562500, 6.140625, 31.484375, 6.058594, 190.751038
M461101053AJ8, 2015-6-15, 17:46:00, 29.984375, 0.341553, 13.734375, 0.650879, 8.939415
M461101194AJ0, 2015-6-15, 17:46:00, 31.687500, 0.438232, 19.640625, 0.641602, 12.601456
M431101029AJ2, 2015-6-15, 17:46:00, 30.328125, 0.404297, 12.460938, 0.874512, 10.897236
M461101120AJF, 2015-6-15, 17:46:00, 36.625000, 0.554199, 21.078125, 0.893066, 18.824165
M421101006AJB, 2015-6-15, 17:46:00, 25.093750, 0.858887, 2.695312, 6.738281, 18.161774
M431101063AJA, 2015-6-15, 17:46:00, 31.171875, 6.238281, 31.078125, 6.156250, 191.324707
M461101053AJ8, 2015-6-15, 17:47:00, 29.968750, 0.338867, 13.718750, 0.645996, 8.862259
M461101194AJ0, 2015-6-15, 17:47:00, 31.625000, 0.434082, 19.531250, 0.635742, 12.416840
M431101029AJ2, 2015-6-15, 17:47:00, 30.281250, 0.401611, 12.429688, 0.868652, 10.797077
M461101120AJF, 2015-6-15, 17:47:00, 36.593750, 0.548828, 20.984375, 0.887695, 18.627731
M421101006AJB, 2015-6-15, 17:47:00, 25.156250, 0.831543, 2.601562, 6.730469, 17.509735
M431101063AJA, 2015-6-15, 17:47:00, 31.187500, 6.218750, 31.078125, 6.136719, 190.717712
M461101053AJ8, 2015-6-15, 17:48:00, 29.812500, 0.337891, 13.546875, 0.647949, 8.777687
M461101194AJ0, 2015-6-15, 17:48:00, 31.578125, 0.430420, 19.296875, 0.637207, 12.296104
M431101029AJ2, 2015-6-15, 17:48:00, 30.250000, 0.399170, 12.289062, 0.870605, 10.698925
M461101120AJF, 2015-6-15, 17:48:00, 36.531250, 0.545898, 20.718750, 0.892090, 18.482986
M421101006AJB, 2015-6-15, 17:48:00, 25.093750, 0.714355, 2.132812, 6.781250, 14.463135
M431101063AJA, 2015-6-15, 17:48:00, 31.203125, 6.203125, 31.109375, 6.117188, 190.301880
M461101053AJ8, 2015-6-15, 17:49:00, 29.765625, 0.336426, 13.531250, 0.644043, 8.714706
M461101194AJ0, 2015-6-15, 17:49:00, 31.546875, 0.428467, 19.312500, 0.632812, 12.221191
M431101029AJ2, 2015-6-15, 17:49:00, 30.140625, 0.397217, 12.289062, 0.863281, 10.608917
M461101120AJF, 2015-6-15, 17:49:00, 36.406250, 0.542480, 20.703125, 0.883789, 18.297195
M421101006AJB, 2015-6-15, 17:49:00, 25.000000, 0.643066, 1.885742, 6.703125, 12.640366
M431101063AJA, 2015-6-15, 17:49:00, 31.437500, 6.105469, 31.359375, 6.023438, 188.891235
M461101053AJ8, 2015-6-15, 17:50:00, 29.671875, 0.335449, 13.250000, 0.653320, 8.656494
M461101194AJ0, 2015-6-15, 17:50:00, 31.437500, 0.426758, 18.875000, 0.642090, 12.119446
M431101029AJ2, 2015-6-15, 17:50:00, 30.046875, 0.396484, 12.070312, 0.874023, 10.549736
M461101120AJF, 2015-6-15, 17:50:00, 36.281250, 0.539551, 20.203125, 0.896484, 18.111786
M421101006AJB, 2015-6-15, 17:50:00, 24.984375, 0.613770, 1.723633, 6.839844, 11.789379
M431101063AJA, 2015-6-15, 17:50:00, 30.890625, 6.207031, 30.812500, 6.121094, 188.606201
M461101053AJ8, 2015-6-15, 17:51:00, 29.703125, 0.333496, 13.421875, 0.642090, 8.618050
M461101194AJ0, 2015-6-15, 17:51:00, 31.359375, 0.424805, 19.093750, 0.629883, 12.026825
M431101029AJ2, 2015-6-15, 17:51:00, 29.953125, 0.395264, 12.210938, 0.857910, 10.475887
M461101120AJF, 2015-6-15, 17:51:00, 36.218750, 0.535645, 20.468750, 0.877441, 17.960129
M421101006AJB, 2015-6-15, 17:51:00, 24.937500, 0.607422, 1.730469, 6.734375, 11.653625
M431101063AJA, 2015-6-15, 17:51:00, 31.281250, 6.109375, 31.203125, 6.027344, 188.071960
M461101053AJ8, 2015-6-15, 17:52:00, 29.578125, 0.331787, 13.468750, 0.632812, 8.523193
M461101194AJ0, 2015-6-15, 17:52:00, 31.281250, 0.422119, 19.156250, 0.621582, 11.907181
M431101029AJ2, 2015-6-15, 17:52:00, 29.953125, 0.392822, 12.273438, 0.848145, 10.409649
M461101120AJF, 2015-6-15, 17:52:00, 36.156250, 0.531250, 20.500000, 0.865723, 17.747314
M421101006AJB, 2015-6-15, 17:52:00, 24.953125, 0.604004, 1.730469, 6.703125, 11.599548
M431101063AJA, 2015-6-15, 17:52:00, 31.375000, 6.078125, 31.296875, 5.996094, 187.658997
M461101053AJ8, 2015-6-15, 17:53:00, 29.578125, 0.330322, 13.546875, 0.626465, 8.486641
M461101194AJ0, 2015-6-15, 17:53:00, 31.265625, 0.420410, 19.281250, 0.615234, 11.862488
M431101029AJ2, 2015-6-15, 17:53:00, 29.859375, 0.392334, 12.359375, 0.837891, 10.355804
M461101120AJF, 2015-6-15, 17:53:00, 36.031250, 0.528320, 20.609375, 0.853027, 17.580360
M421101006AJB, 2015-6-15, 17:53:00, 35.875000, 0.527344, 2.205078, 6.562500, 14.470825
M431101063AJA, 2015-6-15, 17:53:00, 31.078125, 6.144531, 31.000000, 6.062500, 187.937500
M461101053AJ8, 2015-6-15, 17:54:00, 29.500000, 0.328857, 13.445312, 0.625977, 8.416451
M461101194AJ0, 2015-6-15, 17:54:00, 31.203125, 0.418213, 19.125000, 0.615234, 11.766357
M431101029AJ2, 2015-6-15, 17:54:00, 29.812500, 0.390381, 12.273438, 0.837402, 10.277805
M461101120AJF, 2015-6-15, 17:54:00, 36.000000, 0.524414, 20.437500, 0.853027, 17.433746
M421101006AJB, 2015-6-15, 17:54:00, 36.500000, 0.519531, 2.203125, 6.582031, 14.501038
M431101063AJA, 2015-6-15, 17:54:00, 30.828125, 6.175781, 30.750000, 6.089844, 187.262695
M461101053AJ8, 2015-6-15, 17:55:00, 29.562500, 0.325928, 13.476562, 0.619629, 8.350468
M461101194AJ0, 2015-6-15, 17:55:00, 31.156250, 0.415527, 19.140625, 0.609375, 11.663818
M431101029AJ2, 2015-6-15, 17:55:00, 29.765625, 0.388184, 12.304688, 0.829102, 10.201836
M461101120AJF, 2015-6-15, 17:55:00, 35.906250, 0.520508, 20.453125, 0.843750, 17.257324
M421101006AJB, 2015-6-15, 17:55:00, 36.437500, 0.515625, 2.185547, 6.562500, 14.342651
M431101063AJA, 2015-6-15, 17:55:00, 30.906250, 6.156250, 30.812500, 6.074219, 187.161865
M461101053AJ8, 2015-6-15, 17:56:00, 29.546875, 0.323486, 13.640625, 0.606934, 8.278954
M461101194AJ0, 2015-6-15, 17:56:00, 31.078125, 0.413086, 19.375000, 0.596680, 11.560669
M431101029AJ2, 2015-6-15, 17:56:00, 29.750000, 0.385498, 12.437500, 0.813965, 10.123688
M461101120AJF, 2015-6-15, 17:56:00, 35.875000, 0.515625, 20.718750, 0.825195, 17.097015
M421101006AJB, 2015-6-15, 17:56:00, 36.406250, 0.512695, 2.208984, 6.457031, 14.263481
M431101063AJA, 2015-6-15, 17:56:00, 31.250000, 6.054688, 31.171875, 5.972656, 186.178894
M461101053AJ8, 2015-6-15, 17:57:00, 29.546875, 0.322021, 13.593750, 0.605469, 8.230591
M461101194AJ0, 2015-6-15, 17:57:00, 31.078125, 0.410400, 19.281250, 0.595215, 11.476486
M431101029AJ2, 2015-6-15, 17:57:00, 29.734375, 0.384277, 12.429688, 0.811523, 10.086983
M461101120AJF, 2015-6-15, 17:57:00, 35.687500, 0.514160, 20.593750, 0.822266, 16.933533
M421101006AJB, 2015-6-15, 17:57:00, 36.406250, 0.511719, 2.195312, 6.468750, 14.200928
M431101063AJA, 2015-6-15, 17:57:00, 31.140625, 6.070312, 31.046875, 5.988281, 185.917419
M461101053AJ8, 2015-6-15, 17:58:00, 29.640625, 0.318359, 13.835938, 0.589844, 8.161041
M461101194AJ0, 2015-6-15, 17:58:00, 31.093750, 0.407471, 19.640625, 0.580566, 11.402687
M431101029AJ2, 2015-6-15, 17:58:00, 29.812500, 0.380859, 12.640625, 0.792969, 10.023621
M461101120AJF, 2015-6-15, 17:58:00, 35.593750, 0.510742, 20.984375, 0.799316, 16.773155
M421101006AJB, 2015-6-15, 17:58:00, 36.312500, 0.509277, 2.261719, 6.289062, 14.224091
M431101063AJA, 2015-6-15, 17:58:00, 31.656250, 5.910156, 31.578125, 5.832031, 184.164612
M461101053AJ8, 2015-6-15, 17:59:00, 29.734375, 0.315674, 13.531250, 0.599121, 8.106857
M461101194AJ0, 2015-6-15, 17:59:00, 31.109375, 0.405273, 19.203125, 0.590332, 11.336220
M431101029AJ2, 2015-6-15, 17:59:00, 29.843750, 0.378906, 12.390625, 0.804199, 9.964531
M461101120AJF, 2015-6-15, 17:59:00, 35.500000, 0.508789, 20.500000, 0.812500, 16.656250
M421101006AJB, 2015-6-15, 17:59:00, 36.250000, 0.506836, 2.175781, 6.433594, 13.998093
M431101063AJA, 2015-6-15, 17:59:00, 31.015625, 6.042969, 30.953125, 5.957031, 184.388733
M461101053AJ8, 2015-6-15, 18:00:00, 29.796875, 0.313721, 13.632812, 0.592285, 8.074512
M461101194AJ0, 2015-6-15, 18:00:00, 31.078125, 0.403809, 19.328125, 0.583496, 11.277885
M431101029AJ2, 2015-6-15, 18:00:00, 29.859375, 0.375977, 12.460938, 0.793457, 9.887218
M461101120AJF, 2015-6-15, 18:00:00, 35.406250, 0.506348, 20.640625, 0.800293, 16.518547
M421101006AJB, 2015-6-15, 18:00:00, 36.156250, 0.503418, 2.189453, 6.347656, 13.897896
M431101063AJA, 2015-6-15, 18:00:00, 31.218750, 5.968750, 31.140625, 5.886719, 183.316101
M461101053AJ8, 2015-6-15, 18:01:00, 29.796875, 0.311035, 13.242188, 0.603516, 7.991867
M461101194AJ0, 2015-6-15, 18:01:00, 31.046875, 0.400635, 18.734375, 0.595215, 11.150978
M431101029AJ2, 2015-6-15, 18:01:00, 29.781250, 0.375000, 12.164062, 0.807617, 9.823906
M461101120AJF, 2015-6-15, 18:01:00, 35.187500, 0.502441, 19.953125, 0.816895, 16.299599
M421101006AJB, 2015-6-15, 18:01:00, 36.062500, 0.502441, 2.101562, 6.511719, 13.684784
M431101063AJA, 2015-6-15, 18:01:00, 30.906250, 6.023438, 30.296875, 6.011719, 182.136292
M461101053AJ8, 2015-6-15, 18:02:00, 29.859375, 0.308594, 13.828125, 0.574707, 7.947121
M461101194AJ0, 2015-6-15, 18:02:00, 31.062500, 0.397949, 19.562500, 0.567383, 11.099426
M431101029AJ2, 2015-6-15, 18:02:00, 29.781250, 0.371582, 12.648438, 0.770020, 9.739544
M461101120AJF, 2015-6-15, 18:02:00, 35.062500, 0.499756, 20.890625, 0.772461, 16.137192
M421101006AJB, 2015-6-15, 18:02:00, 36.000000, 0.498779, 2.212891, 6.199219, 13.718193
M431101063AJA, 2015-6-15, 18:02:00, 31.625000, 5.839844, 31.546875, 5.761719, 181.764221
M461101053AJ8, 2015-6-15, 18:03:00, 29.859375, 0.305908, 13.523438, 0.582031, 7.871063
M461101194AJ0, 2015-6-15, 18:03:00, 31.031250, 0.394287, 19.109375, 0.573730, 10.963631
M431101029AJ2, 2015-6-15, 18:03:00, 29.781250, 0.368408, 12.406250, 0.776367, 9.631805
M461101120AJF, 2015-6-15, 18:03:00, 34.937500, 0.494629, 20.375000, 0.780273, 15.898071
M421101006AJB, 2015-6-15, 18:03:00, 35.812500, 0.494141, 2.113281, 6.332031, 13.381363
M431101063AJA, 2015-6-15, 18:03:00, 30.968750, 5.957031, 30.906250, 5.878906, 181.694946
M461101053AJ8, 2015-6-15, 18:04:00, 29.734375, 0.304932, 13.476562, 0.579102, 7.804298
M461101194AJ0, 2015-6-15, 18:04:00, 31.015625, 0.391357, 19.031250, 0.570801, 10.863052
M431101029AJ2, 2015-6-15, 18:04:00, 29.765625, 0.365479, 12.375000, 0.771484, 9.547119
M461101120AJF, 2015-6-15, 18:04:00, 34.843750, 0.490967, 20.281250, 0.774414, 15.706085
M421101006AJB, 2015-6-15, 18:04:00, 35.812500, 0.489746, 2.082031, 6.347656, 13.216019
M431101063AJA, 2015-6-15, 18:04:00, 30.875000, 5.972656, 30.796875, 5.886719, 181.292542
M461101053AJ8, 2015-6-15, 18:05:00, 29.734375, 0.302246, 13.375000, 0.577637, 7.725891
M461101194AJ0, 2015-6-15, 18:05:00, 31.015625, 0.388184, 18.921875, 0.569336, 10.772903
M431101029AJ2, 2015-6-15, 18:05:00, 29.734375, 0.362305, 12.343750, 0.766113, 9.456711
M461101120AJF, 2015-6-15, 18:05:00, 34.656250, 0.486328, 20.093750, 0.769531, 15.462769
M421101006AJB, 2015-6-15, 18:05:00, 35.687500, 0.488770, 2.060547, 6.363281, 13.111839
M431101063AJA, 2015-6-15, 18:05:00, 30.687500, 5.976562, 30.609375, 5.894531, 180.427917
M461101053AJ8, 2015-6-15, 18:06:00, 29.703125, 0.301270, 13.562500, 0.566406, 7.681885
M461101194AJ0, 2015-6-15, 18:06:00, 30.984375, 0.386719, 19.156250, 0.559082, 10.709915
M431101029AJ2, 2015-6-15, 18:06:00, 29.796875, 0.359375, 12.515625, 0.750000, 9.386719
M461101120AJF, 2015-6-15, 18:06:00, 34.562500, 0.482910, 20.359375, 0.751953, 15.309296
M421101006AJB, 2015-6-15, 18:06:00, 35.656250, 0.485107, 2.085938, 6.257812, 13.053406
M431101063AJA, 2015-6-15, 18:06:00, 31.093750, 5.882812, 31.015625, 5.800781, 179.914856
M461101053AJ8, 2015-6-15, 18:07:00, 29.625000, 0.299805, 13.523438, 0.563477, 7.620140
M461101194AJ0, 2015-6-15, 18:07:00, 30.937500, 0.384521, 19.125000, 0.556152, 10.636414
M431101029AJ2, 2015-6-15, 18:07:00, 29.750000, 0.356689, 12.515625, 0.742676, 9.295052
M461101120AJF, 2015-6-15, 18:07:00, 34.437500, 0.478516, 20.281250, 0.745117, 15.111908
M421101006AJB, 2015-6-15, 18:07:00, 35.593750, 0.481689, 2.068359, 6.234375, 12.894928
M431101063AJA, 2015-6-15, 18:07:00, 31.078125, 5.847656, 30.968750, 5.769531, 178.675171
M461101053AJ8, 2015-6-15, 18:08:00, 29.531250, 0.298828, 13.500000, 0.560059, 7.560791
M461101194AJ0, 2015-6-15, 18:08:00, 30.937500, 0.382324, 19.093750, 0.553223, 10.563095
M431101029AJ2, 2015-6-15, 18:08:00, 29.718750, 0.354980, 12.531250, 0.737305, 9.239349
M461101120AJF, 2015-6-15, 18:08:00, 34.312500, 0.474854, 20.203125, 0.738770, 14.925453
M421101006AJB, 2015-6-15, 18:08:00, 35.500000, 0.479736, 2.046875, 6.238281, 12.768982
M431101063AJA, 2015-6-15, 18:08:00, 31.015625, 5.859375, 30.921875, 5.781250, 178.767090
M461101053AJ8, 2015-6-15, 18:09:00, 29.453125, 0.297119, 13.406250, 0.559082, 7.495193
M461101194AJ0, 2015-6-15, 18:09:00, 30.828125, 0.380615, 18.968750, 0.552246, 10.475418
M431101029AJ2, 2015-6-15, 18:09:00, 29.718750, 0.353516, 12.492188, 0.734863, 9.180050
M461101120AJF, 2015-6-15, 18:09:00, 34.187500, 0.471191, 20.031250, 0.735840, 14.739792
M421101006AJB, 2015-6-15, 18:09:00, 35.437500, 0.477051, 2.019531, 6.261719, 12.645737
M431101063AJA, 2015-6-15, 18:09:00, 30.812500, 5.878906, 30.734375, 5.800781, 178.283386
M461101053AJ8, 2015-6-15, 18:10:00, 29.390625, 0.296387, 13.109375, 0.567871, 7.444435
M461101194AJ0, 2015-6-15, 18:10:00, 30.812500, 0.378906, 18.562500, 0.560547, 10.405151
M431101029AJ2, 2015-6-15, 18:10:00, 29.640625, 0.352539, 12.257812, 0.744141, 9.121536
M461101120AJF, 2015-6-15, 18:10:00, 34.062500, 0.468262, 19.546875, 0.746094, 14.583801
M421101006AJB, 2015-6-15, 18:10:00, 35.343750, 0.473877, 1.951172, 6.363281, 12.415855
M431101063AJA, 2015-6-15, 18:10:00, 30.734375, 5.878906, 30.140625, 5.867188, 176.840698
M431101029AJ2, 2015-6-15, 18:11:00, 29.468750, 0.350098, 12.656250, 0.712402, 9.016342
M461101053AJ8, 2015-6-15, 18:11:00, 29.375000, 0.295166, 13.546875, 0.546875, 7.408447
M461101194AJ0, 2015-6-15, 18:11:00, 30.828125, 0.376953, 19.187500, 0.540527, 10.371368
M431101029AJ2, 2015-6-15, 18:11:00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
M461101120AJF, 2015-6-15, 18:11:00, 33.968750, 0.465576, 20.218750, 0.715332, 14.463120
M421101006AJB, 2015-6-15, 18:11:00, 35.343750, 0.469971, 2.019531, 6.140625, 12.401184
M431101063AJA, 2015-6-15, 18:11:00, 31.218750, 5.761719, 31.078125, 5.687500, 176.756836
M461101053AJ8, 2015-6-15, 18:12:00, 29.312500, 0.293457, 13.531250, 0.543457, 7.353653
M461101194AJ0, 2015-6-15, 18:12:00, 30.812500, 0.374756, 19.171875, 0.537109, 10.297394
M431101029AJ2, 2015-6-15, 18:12:00, 29.468750, 0.350098, 12.656250, 0.712402, 9.016342
M461101120AJF, 2015-6-15, 18:12:00, 33.906250, 0.462646, 20.187500, 0.709961, 14.332336
M421101006AJB, 2015-6-15, 18:12:00, 35.343750, 0.465820, 2.001953, 6.132812, 12.277603
M431101063AJA, 2015-6-15, 18:12:00, 31.296875, 5.742188, 31.078125, 5.675781, 176.392639
M461101053AJ8, 2015-6-15, 18:13:00, 29.187500, 0.290527, 13.281250, 0.544434, 7.230759
M461101194AJ0, 2015-6-15, 18:13:00, 30.812500, 0.369385, 18.843750, 0.537598, 10.130356
M431101029AJ2, 2015-6-15, 18:13:00, 29.468750, 0.347900, 12.507812, 0.714355, 8.935024
M461101120AJF, 2015-6-15, 18:13:00, 33.687500, 0.457520, 19.765625, 0.711426, 14.061775
M421101006AJB, 2015-6-15, 18:13:00, 35.281250, 0.463135, 1.940430, 6.222656, 12.074627
M431101063AJA, 2015-6-15, 18:13:00, 30.718750, 5.839844, 30.578125, 5.757812, 176.063110
M461101053AJ8, 2015-6-15, 18:14:00, 29.109375, 0.289062, 13.468750, 0.532227, 7.168427
M461101194AJ0, 2015-6-15, 18:14:00, 30.828125, 0.366455, 19.125000, 0.525391, 10.048096
M431101029AJ2, 2015-6-15, 18:14:00, 29.406250, 0.346191, 12.687500, 0.698730, 8.865143
M461101120AJF, 2015-6-15, 18:14:00, 33.625000, 0.453857, 20.046875, 0.695312, 13.938843
M421101006AJB, 2015-6-15, 18:14:00, 35.218750, 0.458984, 1.958008, 6.109375, 11.962204
M431101063AJA, 2015-6-15, 18:14:00, 31.109375, 5.750000, 31.000000, 5.667969, 175.707031
M461101053AJ8, 2015-6-15, 18:15:00, 29.171875, 0.287109, 13.515625, 0.527344, 7.127380
M461101194AJ0, 2015-6-15, 18:15:00, 30.875000, 0.363770, 19.171875, 0.520996, 9.988472
M431101029AJ2, 2015-6-15, 18:15:00, 29.343750, 0.344482, 12.757812, 0.689941, 8.802143
M461101120AJF, 2015-6-15, 18:15:00, 33.500000, 0.451172, 20.062500, 0.686523, 13.773376
M421101006AJB, 2015-6-15, 18:15:00, 35.187500, 0.454834, 1.958008, 6.058594, 11.862774
M431101063AJA, 2015-6-15, 18:15:00, 31.390625, 5.671875, 31.109375, 5.609375, 174.504150
M461101053AJ8, 2015-6-15, 18:16:00, 29.031250, 0.286133, 12.882812, 0.547363, 7.051579
M461101194AJ0, 2015-6-15, 18:16:00, 30.843750, 0.362061, 18.375000, 0.539062, 9.905273
M431101029AJ2, 2015-6-15, 18:16:00, 29.281250, 0.343750, 12.257812, 0.714355, 8.756435
M461101120AJF, 2015-6-15, 18:16:00, 33.375000, 0.449219, 19.140625, 0.713379, 13.654518
M421101006AJB, 2015-6-15, 18:16:00, 35.062500, 0.453369, 1.837891, 6.296875, 11.572968
M431101063AJA, 2015-6-15, 18:16:00, 31.031250, 5.734375, 29.875000, 5.800781, 173.298340
M461101053AJ8, 2015-6-15, 18:17:00, 29.093750, 0.283447, 13.406250, 0.522461, 7.004242
M461101194AJ0, 2015-6-15, 18:17:00, 30.828125, 0.358643, 19.062500, 0.514648, 9.810486
M431101029AJ2, 2015-6-15, 18:17:00, 29.234375, 0.341064, 12.734375, 0.682129, 8.686485
M461101120AJF, 2015-6-15, 18:17:00, 33.312500, 0.445068, 19.875000, 0.679199, 13.499084
M421101006AJB, 2015-6-15, 18:17:00, 34.968750, 0.449707, 1.910156, 6.050781, 11.557938
M431101063AJA, 2015-6-15, 18:17:00, 31.234375, 5.660156, 30.937500, 5.609375, 173.540039
M461101053AJ8, 2015-6-15, 18:18:00, 29.140625, 0.280762, 13.562500, 0.511719, 6.940186
M461101194AJ0, 2015-6-15, 18:18:00, 30.859375, 0.356201, 19.281250, 0.505371, 9.744186
M431101029AJ2, 2015-6-15, 18:18:00, 29.140625, 0.339111, 12.898438, 0.666504, 8.596859
M461101120AJF, 2015-6-15, 18:18:00, 33.281250, 0.440430, 20.093750, 0.663086, 13.323883
M421101006AJB, 2015-6-15, 18:18:00, 34.937500, 0.446533, 1.926758, 5.964844, 11.492809
M431101063AJA, 2015-6-15, 18:18:00, 31.406250, 5.609375, 31.281250, 5.531250, 173.024414
M461101053AJ8, 2015-6-15, 18:19:00, 29.265625, 0.278076, 14.007812, 0.492676, 6.901310
M461101194AJ0, 2015-6-15, 18:19:00, 30.859375, 0.354004, 19.875000, 0.487793, 9.694885
M431101029AJ2, 2015-6-15, 18:19:00, 29.125000, 0.337402, 13.296875, 0.642578, 8.544281
M461101120AJF, 2015-6-15, 18:19:00, 33.250000, 0.437256, 20.734375, 0.637695, 13.222214
M421101006AJB, 2015-6-15, 18:19:00, 34.875000, 0.443604, 2.042969, 5.664062, 11.571503
M431101063AJA, 2015-6-15, 18:19:00, 32.343750, 5.324219, 32.187500, 5.253906, 169.110107
M461101053AJ8, 2015-6-15, 18:20:00, 29.375000, 0.275146, 14.453125, 0.474121, 6.852531
M461101194AJ0, 2015-6-15, 18:20:00, 30.843750, 0.351807, 20.437500, 0.470459, 9.615005
M431101029AJ2, 2015-6-15, 18:20:00, 29.109375, 0.334961, 13.718750, 0.617188, 8.467041
M461101120AJF, 2015-6-15, 18:20:00, 33.187500, 0.433350, 21.343750, 0.612793, 13.079300
M421101006AJB, 2015-6-15, 18:20:00, 34.843750, 0.440430, 2.248047, 5.210938, 11.714432
M431101063AJA, 2015-6-15, 18:20:00, 33.281250, 4.890625, 33.000000, 4.835938, 159.585938
M461101053AJ8, 2015-6-15, 18:21:00, 29.609375, 0.270264, 14.632812, 0.463623, 6.784109
M461101194AJ0, 2015-6-15, 18:21:00, 30.781250, 0.347900, 20.609375, 0.459961, 9.479507
M431101029AJ2, 2015-6-15, 18:21:00, 29.125000, 0.331299, 13.921875, 0.601562, 8.374878
M461101120AJF, 2015-6-15, 18:21:00, 33.000000, 0.428711, 21.500000, 0.597656, 12.849609
M421101006AJB, 2015-6-15, 18:21:00, 34.750000, 0.438232, 2.558594, 4.671875, 11.953430
M431101063AJA, 2015-6-15, 18:21:00, 34.312500, 4.281250, 33.062500, 4.332031, 143.227783
M461101053AJ8, 2015-6-15, 18:22:00, 29.671875, 0.266602, 14.625000, 0.457520, 6.691223
M461101194AJ0, 2015-6-15, 18:22:00, 30.765625, 0.344482, 20.609375, 0.454834, 9.373844
M431101029AJ2, 2015-6-15, 18:22:00, 29.203125, 0.326172, 13.929688, 0.592773, 8.257149
M461101120AJF, 2015-6-15, 18:22:00, 32.875000, 0.425049, 21.468750, 0.590332, 12.673691
M421101006AJB, 2015-6-15, 18:22:00, 34.625000, 0.434814, 2.875000, 4.187500, 12.039062
M431101063AJA, 2015-6-15, 18:22:00, 35.062500, 3.728516, 32.687500, 3.898438, 127.430176
M461101053AJ8, 2015-6-15, 18:23:00, 29.671875, 0.265625, 14.617188, 0.455322, 6.655531
M461101194AJ0, 2015-6-15, 18:23:00, 30.765625, 0.343262, 20.593750, 0.452881, 9.326515
M431101029AJ2, 2015-6-15, 18:23:00, 29.250000, 0.323486, 13.937500, 0.588379, 8.200531
M461101120AJF, 2015-6-15, 18:23:00, 32.843750, 0.422363, 21.453125, 0.586426, 12.580666
M421101006AJB, 2015-6-15, 18:23:00, 34.656250, 0.432129, 3.261719, 3.744141, 12.212334
M431101063AJA, 2015-6-15, 18:23:00, 35.562500, 3.251953, 32.187500, 3.500000, 112.656250
